기준년코드,기준분기코드,상권코드,총유동인구수,남성유동인구수,여성유동인구수,연령대10유동인구수,연령대20유동인구수,연령대30유동인구수,연령대40유동인구수,연령대50유동인구수,연령대60이상유동인구수,월요일유동인구수,화요일유동인구수,수요일유동인구수,목요일유동인구수,금요일유동인구수,토요일유동인구수,일요일유동인구수
2015,1,1001132,102882,60904,41978,2114,11919,28762,27853,21230,11003,20803,19607,16096,15699,16250,8534,5891
2015,1,1001133,265001,137247,127754,3602,48542,85322,64878,41447,21213,47335,50299,43399,41061,37683,26292,18933
2015,1,1001134,592504,389905,202599,5284,75339,195532,177095,96815,42437,124417,123591,107812,100114,88034,28384,20152
2015,1,1001135,3099763,1613251,1486512,92399,617390,893913,728169,469272,298623,558558,575795,502121,472944,443669,321124,225571
2015,1,1001136,250818,121567,129251,23234,36558,48348,63744,50633,28302,43203,43180,38335,36176,33391,30866,25665
2015,1,1001137,89400,46674,42726,7005,12706,18306,21898,20244,9238,16081,15775,13989,12931,11702,9875,9047
2015,1,1001138,572205,289317,282888,7076,123755,197720,130591,77673,35387,100733,107936,93655,88190,81459,60993,39237
2015,1,1001139,573310,301647,271663,16073,103510,142272,129686,113627,68146,105197,103433,91575,86096,91431,57880,37697
2015,1,1001140,1429954,709453,720501,56292,251988,386995,341292,227856,165527,262759,269455,235214,219740,200431,143938,98417
2015,1,1001141,1796454,927262,869192,29752,377992,597296,406751,248731,135943,319467,337012,294895,275976,252847,189957,126293
2015,1,1001142,58260,38952,19308,252,8439,19281,15811,9512,4965,12058,12043,10655,9654,8449,2472,2929
2015,1,1001143,299789,177403,122386,6577,49533,83963,74067,54612,31038,54199,53636,47490,45685,42798,31512,24471
2015,1,1001144,842241,549369,292872,4656,119580,260301,228296,149766,79639,170334,171496,154868,138404,120359,34410,52368
2015,1,1001145,57003,40168,16835,521,6545,19193,16927,9423,4394,11804,11356,9827,9159,8210,4073,2576
2015,1,1001146,14534,8737,5797,65,2698,3501,3220,3013,2037,2370,2415,2131,2114,2067,1935,1502
2015,1,1001147,45072,34497,10575,200,5146,16383,13826,6406,3110,9884,9387,8074,7440,6700,2472,1114
2015,1,1001148,151846,72945,78901,13456,20460,29405,36355,32654,19517,26290,26148,23387,22154,19687,17886,16295
2015,1,1001149,247383,131116,116267,3562,37607,69392,60143,46247,30431,44903,45482,39650,37696,34639,24372,20641
2015,1,1001150,581578,331440,250138,4247,127314,155431,124404,103501,66689,92561,94029,85237,84416,81468,79819,64055
2015,1,1001151,144490,100476,44014,2035,16612,47114,41621,24176,12935,29290,28372,24697,22927,20455,11199,7552
2015,1,1001152,152526,79016,73510,9369,27571,32000,34796,30891,17901,25905,24915,22212,21401,20925,19859,17310
2015,1,1001153,270532,144211,126321,9846,49897,66726,63210,52578,28272,50201,49900,43417,40896,38340,27326,20450
2015,1,1001154,63201,40504,22697,1388,7201,18824,17453,11391,6945,12431,12144,10588,9865,8786,5350,4037
2015,1,1001155,319018,232324,86694,2922,36823,110356,93946,49572,25402,67023,64468,55656,51672,46652,21384,12163
2015,1,1001156,696649,364767,331882,17457,98217,168739,161732,160120,90374,122239,125024,107572,102851,94006,78315,66641
2015,1,1001157,306319,155272,151047,15642,50501,67160,62473,64945,45597,52249,51523,45744,44127,41430,38016,33229
2015,1,1001158,433265,233335,199930,16535,79268,105386,100490,84212,47373,80392,80107,69535,65629,61299,43762,32537
2015,1,1001159,253998,127567,126431,11688,42978,55687,51748,54128,37770,43417,42982,37831,36314,34330,31983,27141
2015,1,1001160,333809,170190,163619,14648,59891,77747,74711,68467,38348,59839,58820,51198,48891,44916,37383,32767
2015,1,1001161,129366,64519,64847,6913,33638,30292,24416,21233,12874,22065,22204,19346,18708,17644,16159,13239
2015,1,1001162,388887,208956,179931,19509,109089,88535,71380,65187,35185,66014,65810,57582,56139,53752,49518,40072
2015,1,1001163,1593849,761608,832241,75183,281959,356027,333954,332634,214091,258264,260565,230796,222139,217376,213813,190889
2015,1,1001164,756837,426650,330187,18634,93437,208408,211879,143478,81002,146693,146519,127129,120314,108006,62889,45287
2015,1,1001165,1078151,556415,521736,63220,353808,235924,168800,157170,99228,180183,178138,156894,154126,150261,142714,115830
2015,1,1001166,1181429,676378,505051,28463,144662,327145,334971,225351,120835,231230,230443,199999,189151,168320,95241,67036
2015,1,1001167,226660,121777,104883,7028,36925,62478,57177,40338,22713,43666,43431,38008,35709,33001,19619,13226
2015,1,1001168,136394,71579,64815,6061,32102,31964,28606,22459,15202,24459,24887,22092,20791,19764,13903,10498
2015,1,1001169,195346,111099,84247,6360,39192,49920,45734,34410,19732,35347,35997,31607,29933,27894,19337,15231
2015,1,1001170,136005,73977,62028,4927,18086,37506,36408,25901,13178,26631,26280,23239,21653,19193,10737,8271
2015,1,1001171,186168,101609,84559,5845,25157,51891,49885,35621,17769,36460,36025,31682,29596,26613,14825,10966
2015,1,1001172,197629,112136,85493,6693,47049,44810,40632,37405,21037,35387,35004,30999,29342,25399,22057,19435
2015,1,1001173,712651,327448,385203,64241,100200,138761,159040,155292,95121,124507,121326,108172,101123,91543,84938,81041
2015,1,1001174,95304,48148,47156,4557,12031,22004,24393,21960,10360,17717,17164,14954,14165,13007,10173,8124
2015,1,1001175,461178,213592,247586,51763,56461,87915,107646,103130,54262,83231,81667,72060,67674,61284,50676,44581
2015,1,1001176,146024,71966,74058,7220,28817,34345,30186,25351,20106,26613,26785,23442,22332,20796,15001,11057
2015,1,1001177,314779,156833,157946,15344,51940,77321,70870,57692,41613,57725,57439,50766,48031,43113,31803,25904
2015,1,1001178,364670,197880,166790,12917,89549,101781,82014,52764,25647,65080,64854,56553,54493,52135,40921,30638
2015,1,1001179,751495,387051,364444,37359,114195,177089,178409,160551,83903,131841,131086,114694,110824,101668,82434,78951
2015,1,1001180,1531121,760710,770411,68489,526267,327837,262323,217029,129176,260121,259493,230922,220851,213750,189671,156312
2015,1,1001181,634168,339772,294396,18967,96540,158779,148478,138005,73401,115129,114014,99231,95114,85042,68500,57143
2015,1,1001182,4828606,2471648,2356958,301256,1780686,1200193,797247,499703,249529,779271,787563,703610,686915,681165,670614,519474
2015,1,1001183,190544,98057,92487,5741,45921,54575,42496,27857,13955,34863,34282,29945,28394,26370,20017,16675
2015,1,1001184,779274,377017,402257,40767,246012,199536,139791,95265,57904,132525,132421,116333,112914,111674,97691,75718
2015,1,1001185,3332506,1688252,1644254,163503,1303545,679598,525424,421225,239205,562145,560571,496482,472539,465049,428308,347423
2015,1,1001186,959841,426346,533495,56007,300550,200732,176084,146462,80007,174141,169205,150605,142515,127051,105390,90931
2015,1,1001187,426636,220268,206368,30533,116317,88197,79423,67692,44470,75643,75001,65538,63257,59375,48713,39105
2015,1,1001188,108155,64876,43279,2053,22525,25676,25254,19499,13151,20672,20953,18104,17142,14885,9108,7292
2015,1,1001189,532682,298325,234357,12127,88363,149019,135968,94686,52521,101882,103587,89672,85414,77533,44206,30390
2015,1,1001190,151948,95326,56622,932,16335,38385,40553,37961,17779,29820,28914,25268,23467,21758,13451,9273
2015,1,1001191,38347,17563,20784,3272,5468,8104,9448,7312,4742,6801,6767,5969,5645,5094,4331,3739
2015,1,1001192,748610,478289,270321,12117,115140,171599,206226,161629,81901,149200,149732,129418,123151,111820,53657,31632
2015,1,1001193,195285,120411,74874,1547,22019,49423,50961,47701,23632,37700,36778,32274,30101,28382,17646,12402
2015,1,1001194,281486,140965,140521,19631,38292,68204,73927,56185,25246,49428,49041,44140,40813,37394,34553,26114
2015,1,1001195,218552,112898,105654,9565,35859,49006,52364,46242,25515,39398,39339,34321,32761,29565,24009,19163
2015,1,1001196,636584,399774,236810,3598,73312,207104,198906,106841,46819,135750,136264,115941,108767,96069,28185,15611
2015,1,1001197,247073,156402,90671,1703,25770,59103,64884,63782,31829,48798,47195,41412,38204,34898,21635,14933
2015,1,1001198,278997,152814,126183,10130,46278,62703,64226,62248,33415,50025,48983,43719,41209,37252,30897,26916
2015,1,1001199,1185325,780750,404575,9570,136171,270089,351540,279941,138007,247194,244601,211194,198445,179346,70110,34433
2015,1,1001200,697535,427324,270211,2491,80497,201185,205026,138264,70071,142877,145698,124987,118005,105301,40598,20068
2015,1,1001201,670912,364885,306027,23598,115912,159992,155836,134927,80647,124628,126022,109573,102291,92331,68455,47614
2015,1,1001202,1139986,654039,485947,15674,202101,346266,294954,179972,101020,212981,222204,193778,182506,168910,90364,69244
2015,1,1001203,3573721,1903290,1670431,82354,689353,1023802,872441,581999,323773,645720,676005,591931,562361,527696,324417,245589
2015,1,1001204,1403938,911456,492482,13772,162383,311635,389710,340773,185674,290863,288551,249531,232645,213638,88555,40163
2015,1,1001205,524047,318346,205701,6525,76527,134343,133142,112284,61223,99418,100214,88078,82217,74618,48418,31081
2015,1,1001206,884376,516099,368277,25466,122502,226911,256906,166600,85994,180184,178533,155981,146189,126911,53557,43023
2015,1,1001207,707904,391343,316561,13207,127048,202978,169578,129788,65302,134402,140966,118843,109660,97382,64874,41777
2015,1,1001208,1427077,888965,538112,22166,206719,326823,364345,316625,190400,287569,287478,250559,233239,216165,100172,51893
2015,1,1001209,599778,374278,225500,4250,84778,182076,176021,103899,48756,122996,125402,108418,102057,91634,29883,19388
2015,1,1001210,183483,111887,71596,1847,22507,57115,57707,31781,12525,38606,38569,33285,31231,27505,8445,5842
2015,1,1001211,520272,296205,224067,10884,91414,137786,122894,99656,57637,93118,95528,85950,80404,73336,54223,37713
2015,1,1001212,195652,108005,87647,7319,25353,47347,54295,39031,22305,38348,38227,33943,31748,27286,14139,11958
2015,1,1001213,1073846,626208,447638,14430,267971,292342,234899,162485,101721,202705,203475,181421,171751,163310,95373,55811
2015,1,1001214,136615,84779,51836,975,20680,43764,39444,21942,9810,28574,28715,24653,23275,21142,6364,3893
2015,1,1001215,265819,167715,98104,3271,39236,80778,78902,45061,18571,52847,54164,47047,44808,40047,15494,11413
2015,1,1001216,655550,411562,243988,7181,124801,148287,148357,129788,97136,127108,124635,110669,104810,100655,57607,30066
2015,1,1001217,534818,317879,216939,6324,72246,114194,121795,126480,93781,103179,104149,89901,84162,78177,51172,24081
2015,1,1001218,420620,262493,158127,2478,51433,94951,100876,104166,66715,84366,85007,72508,67716,61544,36514,12966
2015,1,1001219,195369,104829,90540,6049,33771,44364,43879,40725,26581,35402,36428,31428,29732,27118,22028,13234
2015,1,1001220,919385,501061,418324,20382,157674,225624,205415,190619,119671,170434,176088,150980,141836,128885,97024,54143
2015,1,1001221,669074,345598,323476,33588,80926,167693,163702,144864,78296,116533,116197,102943,97687,86455,78872,70385
2015,1,1001222,135268,71662,63606,2793,22478,37678,30781,26889,14647,25131,25817,21927,20779,18867,14226,8519
2015,1,1001223,1045894,630318,415576,12983,143973,305199,303693,190686,89362,208354,211703,184081,174460,152742,62816,51738
2015,1,1001224,313135,184390,128745,6361,43253,70625,75271,71636,45990,59944,58325,51423,47833,44219,28972,22416
2015,1,1001225,196202,114169,82033,3324,25828,42856,46526,46579,31091,36701,35715,31435,29557,27411,19426,15953
2015,1,1001226,1283556,767326,516230,14559,184836,281997,299395,292423,210345,250909,251133,216532,202273,187047,117823,57830
2015,1,1001227,675480,402040,273440,7080,102344,202620,192462,116737,54237,137000,137769,119840,113422,103213,39387,24850
2015,1,1001228,997206,600766,396440,10714,145343,250575,243038,222043,125490,196899,200819,172783,159661,140860,88366,37823
2015,1,1001229,86353,54667,31686,156,11360,22296,23580,18949,10015,18159,17900,15185,14094,12659,5868,2490
2015,1,1001230,439848,262866,176982,6633,65583,112703,113408,87099,54418,85117,85453,75365,70829,65170,35703,22211
2015,1,1001231,708665,412330,296335,16073,97962,161009,171081,159739,102802,135726,132257,115919,108872,99496,65698,50698
2015,1,1001232,2071165,1236520,834645,37750,370217,452066,470676,410750,329705,394933,391540,341755,323877,314920,196390,107750
2015,1,1001233,846872,500703,346169,16831,142770,178187,193177,174608,141304,163274,161561,141453,132768,126335,79222,42264
2015,1,1001234,267407,150882,116525,11161,37963,65948,71839,53068,27426,49480,49474,43834,42028,37472,24506,20616
2015,1,1001235,46620,29719,16901,377,5820,13124,13047,9340,4913,9396,9474,8183,7729,6907,3091,1841
2015,1,1001236,290640,166262,124378,8596,46389,71432,72070,55617,36537,55415,56198,48788,46470,43437,24730,15602
2015,1,1001237,127163,71495,55668,5156,18528,31255,33480,25142,13602,23453,23586,20895,20060,17954,11717,9498
2015,1,1001238,1698654,862865,835789,50055,245339,306410,341656,387210,367980,294239,294774,259157,244016,230051,205976,170440
2015,1,1001239,55009,32119,22890,1651,10070,18106,14901,7158,3123,11110,11159,9595,9119,7717,3543,2766
2015,1,1001240,774434,376260,398174,35368,192387,184318,155602,122928,83835,133119,137641,123901,116681,107277,87418,68400
2015,1,1001241,288771,151428,137343,15194,75086,64892,57880,45948,29772,51169,52132,47517,44181,38497,30126,25147
2015,1,1001242,1014315,517839,496476,47675,251769,242827,208012,161035,103000,176213,181677,164481,153947,139839,110759,87403
2015,1,1001243,257457,147356,110101,10532,80841,51239,45011,41132,28701,49081,48274,43850,39789,34392,23604,18467
2015,1,1001244,322417,160704,161713,17740,80916,68853,59469,52914,42528,60165,58878,51138,49449,42154,31775,28859
2015,1,1001245,1029125,470668,558457,85376,245861,215655,212608,168821,100814,183456,179536,161247,151527,138804,116536,98027
2015,1,1001246,98974,49000,49974,5714,11666,22080,24731,21185,13599,17162,17066,15204,14327,12977,11839,10399
2015,1,1001247,88109,43186,44923,5250,10797,19915,21952,18466,11728,15092,15070,13567,12773,11351,10723,9532
2015,1,1001248,532879,245294,287585,26874,64271,114667,129891,116520,80660,90218,89637,81383,76652,68387,65899,60699
2015,1,1001249,365975,172042,193933,16214,47020,77691,86427,80794,57828,63687,63603,57344,54149,48903,42724,35566
2015,1,1001251,442979,207482,235497,25442,70986,95728,99387,90254,61186,73639,73877,65938,61237,60030,58782,49474
2015,1,1001252,208094,99820,108274,10192,31609,43926,46520,44531,31315,34858,34984,31266,29522,27891,26756,22815
2015,1,1001253,354518,170037,184481,30872,59350,72075,75928,68442,47849,60430,59501,53768,51445,46874,43891,38608
2015,1,1001254,713472,345791,367681,60039,113933,142048,152090,141440,103918,121697,119707,107058,103118,95359,88557,77977
2015,1,1001255,191055,91468,99587,16371,29655,37966,40958,38260,27845,33054,32527,29309,28010,25558,22747,19849
2015,1,1001256,406783,196924,209859,18359,78422,84109,86591,84022,55276,70300,70226,62072,59499,55172,48027,41486
2015,1,1001257,1300004,633319,666685,61751,256141,270374,270825,265728,175182,224017,223498,197061,189372,176547,154533,134976
2015,1,1001259,311464,152096,159368,12996,50806,65939,71057,70501,40167,54058,53714,47208,45433,41189,36428,33436
2015,1,1001260,438534,212383,226151,30999,57220,83958,110388,104366,51605,76255,75094,67099,62649,59690,50887,46860
2015,1,1001261,486542,216651,269891,37792,96171,100032,115068,91603,45880,85055,84458,73448,70117,68579,57347,47538
2015,1,1001262,389517,182833,206684,29358,77607,76034,86353,76289,43877,68371,68275,59582,56644,54477,45559,36610
2015,1,1001263,1074402,487357,587045,99443,246518,214364,228886,184539,100652,176921,177339,156591,149992,147613,141543,124397
2015,1,1001264,87631,47360,40271,5275,12386,21734,22848,17245,8142,16321,16103,14202,13465,11923,8301,7321
2015,1,1001265,235891,153420,82471,899,22653,49898,58512,62753,41177,47433,47509,40773,37809,34346,20143,7877
2015,1,1001266,460258,258361,201897,8159,85350,124029,106613,88800,47307,91135,92988,80074,74652,66629,39669,15109
2015,1,1001267,234626,146195,88431,360,32251,59724,56855,55534,29901,48764,49212,41632,38892,35074,17726,3325
2015,1,1001268,67069,39316,27753,1144,11837,17450,16826,13668,6144,12822,13054,11079,10371,9578,6442,3725
2015,1,1001270,221901,121231,100670,3596,35540,57635,52423,47242,25465,41331,42687,36692,34440,30277,23208,13271
2015,1,1001271,268590,156570,112020,3879,36117,62523,63029,62302,40738,49695,48907,42692,39988,36998,28392,21921
2015,1,1001272,13439,7993,5446,135,1702,3157,3250,3192,2003,2496,2413,2141,1996,1857,1396,1140
2015,1,1001273,1396141,766667,629474,8848,153268,387111,405458,279767,161687,279771,284947,241353,227648,205252,109908,47264
2015,1,1001274,587807,400315,187492,1359,51656,134775,160580,155394,84045,124766,122807,104027,96601,87409,42025,10176
2015,1,1001275,75886,52177,23709,116,6242,15547,23015,20801,10164,16296,15949,13988,12820,11242,4180,1414
2015,1,1001276,75401,43233,32168,970,12363,20467,17886,15452,8263,14360,14750,12799,11998,10830,7041,3623
2015,1,1001277,553340,381560,171780,1212,45691,117277,146043,153396,89723,115287,114257,97694,90409,81410,43562,10727
2015,1,1001279,191922,106113,85809,2486,32390,55162,45267,36798,19818,36278,38326,32241,29873,26620,17824,10762
2015,1,1001280,135210,70848,64362,2967,27439,39032,29748,22519,13504,25361,26833,22372,20949,19186,12341,8168
2015,1,1001281,64398,36511,27887,824,10270,17778,15528,12968,7029,12234,12762,10868,10059,8845,6308,3323
2015,1,1001282,309550,154665,154885,12866,54531,75785,68812,57103,40448,56307,56337,49266,46822,43154,31813,25853
2015,1,1001283,91802,50470,41332,2590,11826,21394,23999,21171,10819,17253,17119,15124,14072,11973,9263,6994
2015,1,1001284,497088,273832,223256,11291,75788,122414,115618,107735,64243,92151,91975,79417,74741,68647,54241,35914
2015,1,1001285,66047,39534,26513,880,8908,19053,18191,12906,6110,12591,12553,11085,10482,9771,5523,4043
2015,1,1001286,51294,27517,23777,2771,6834,13052,13576,9734,5326,9461,9325,8274,7814,6811,4943,4667
2015,1,1001287,29674,16041,13633,968,4731,7400,7092,5879,3604,5005,5064,4595,4420,4043,3295,3253
