기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,당월매출금액,당월매출건수,주중매출비율,주말매출비율,월요일매출비율,화요일매출비율,수요일매출비율,목요일매출비율,금요일매출비율,토요일매출비율,일요일매출비율,시간대00~06매출비율,시간대06~11매출비율,시간대11~14매출비율,시간대14~17매출비율,시간대17~21매출비율,시간대21~24매출비율,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대건수~06매출건수,시간대건수~11매출건수,시간대건수~14매출건수,시간대건수~17매출건수,시간대건수~21매출건수,시간대건수~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2015,4,A,골목상권,1000318,덕릉로40길,CS100010,커피-음료,30465818,4450,73,27,12,15,15,18,13,16,11,0,0,29,26,32,14,57,43,4,22,41,18,14,1,22537803,7928015,3802624,4979387,4545665,4821364,4388763,4898692,3029323,0,0,9253836,6821860,9931874,4458248,17534027,12931791,903893,6330675,12944833,5824945,4258088,203384,3251,1199,549,684,639,784,595,695,504,0,0,1301,1132,1400,617,2540,1910,172,995,1810,813,627,33,1
2015,4,R,전통시장,1001441,본동인정시장,CS100010,커피-음료,34788771,8167,70,30,13,14,14,14,15,16,14,0,24,24,23,23,6,51,49,4,52,22,11,10,2,23108036,11680735,4436586,4398166,4542383,4670183,5060718,5843673,5837062,0,6180034,8491665,8395039,9094053,2627980,16150802,17196757,977797,15892732,7097881,4212866,4004094,1162190,5695,2472,1055,1136,1165,1150,1189,1307,1165,0,1918,1987,1867,1902,493,4017,3908,286,4118,1733,839,773,177,3
2015,4,A,골목상권,1000909,도산대로50길,CS100010,커피-음료,13318430,1900,96,4,14,21,19,25,17,4,0,0,18,46,24,11,1,55,45,1,24,44,16,15,1,12661427,657003,1912589,2601183,2973922,3092020,2081713,657003,0,0,1891401,6721631,3156514,1334263,214621,7121799,5214521,34493,2244321,6062930,2118286,1794165,82125,1818,82,290,400,350,460,318,82,0,0,356,856,459,208,21,985,788,10,416,777,289,268,11,1
2015,4,A,골목상권,1000517,남부순환로88길,CS100010,커피-음료,33771566,4502,70,30,13,13,15,13,16,16,15,0,7,29,32,28,5,37,64,3,20,29,38,8,3,22540890,11230676,4104436,4084175,5047969,4326392,4977918,5227687,6002989,0,1909851,10075735,10319644,9810389,1655947,11762090,22009476,893284,5232271,9557157,14078894,2850508,1159452,3136,1366,587,588,692,553,716,694,672,0,325,1285,1445,1243,204,1657,2845,129,900,1292,1708,339,134,2
2015,4,A,골목상권,1000180,망우로18길,CS100010,커피-음료,425008034,71469,81,19,14,16,19,17,15,8,11,0,14,40,24,18,4,45,55,4,46,24,19,7,1,339683482,85324552,66232738,69405918,74763535,73577024,55704267,36085097,49239455,0,81530443,147394296,104311329,76967510,14804456,160533894,189329255,4124272,132074519,114035191,64243883,27964064,7421221,58267,13202,11392,12136,12680,12261,9798,5820,7382,0,17288,23061,16428,12514,2178,28727,33957,824,27309,20464,9558,3705,824,7
2015,4,D,발달상권,1001073,서울 강남구 역삼역_1,CS100010,커피-음료,6260053858,878205,93,7,19,19,19,20,16,5,3,1,22,40,20,14,4,53,47,1,35,40,17,6,2,5672703516,587350342,1067313222,1197769686,1178994528,1191058840,1037567240,369766845,217583497,101887480,1116234989,2297285288,1279726551,1057669211,407250339,2707577683,2282043542,15789254,1481448544,2017030623,907845392,450127559,117379869,810967,67238,160616,169110,167604,172921,140716,41134,26104,11544,238924,300568,171614,118782,36773,413352,359877,3082,263574,313866,132554,45672,14508,69
2015,4,D,발달상권,1001109,강남구 논현역_4,CS100010,커피-음료,1609409932,206804,88,13,17,19,18,19,15,7,5,1,13,35,21,19,12,52,48,1,31,32,19,14,4,1360247523,249162409,270634701,279001874,261740943,284019751,264850254,155048132,94114277,41536924,181778868,531897246,308122402,300089434,245985058,647057121,606806114,9482608,390385946,449392606,234447172,128639161,41515764,179597,27207,36191,36448,35596,38592,32770,16700,10507,1553,36824,74087,42273,36912,15155,84872,94304,1606,65936,65966,28375,12514,4796,30
2015,4,D,발달상권,1001017,관악구 사당역_3,CS100010,커피-음료,1070154294,132149,76,24,15,16,14,17,15,14,10,0,5,23,27,33,12,45,55,2,48,27,10,10,3,714734772,355419522,121074971,134721830,137269464,162424299,159244208,201093874,154325648,7475633,55115185,145564840,236462179,407255894,218280563,437459436,584295828,24995172,520075678,220897940,107981102,105682579,42122797,89031,43118,15834,17222,17158,19061,19756,23454,19664,644,9081,19978,31121,49294,22031,54514,74255,3620,71152,26111,11790,12023,4078,9
2015,4,A,골목상권,1000437,명지대길,CS100010,커피-음료,140453401,31965,88,12,17,21,19,19,13,5,6,1,4,35,30,24,7,46,54,8,53,16,16,6,1,118505319,21948082,22903613,26865089,24599041,25653515,18484061,9105300,12842782,1633631,4806296,51519511,38626548,35302903,8564512,63727204,75926699,9685271,75176163,21072349,21596505,10723748,1399866,27872,4093,5674,6690,5577,5807,4124,1711,2382,352,1339,13082,8452,7278,1462,14860,16998,2767,18908,3798,4174,1982,227,10
2015,4,A,골목상권,1000297,정릉로26길,CS100010,커피-음료,8918472,1484,69,31,14,12,13,15,14,14,18,0,11,29,29,25,7,48,52,1,29,32,20,16,3,5974179,2944293,1210783,1103327,1108340,1336458,1215271,1170102,1774191,0,847407,2486617,2617903,2219062,747483,3885738,4172969,66578,2089564,2391881,1699766,1524547,286370,1017,467,213,172,197,223,212,204,263,0,158,423,428,373,102,652,697,15,392,427,264,210,42,2
2015,4,A,골목상권,1000815,신림동길,CS100010,커피-음료,86171502,17006,61,39,13,12,12,11,13,19,19,1,2,17,25,34,22,49,51,1,60,28,7,4,1,52455248,33716254,10171058,13102609,9036441,9243279,10901861,15822011,17894243,304276,1507760,13457282,19258869,28882009,22761306,39787670,46383832,679707,48766860,24180597,5017453,6563598,963287,10304,6702,2100,2049,1964,1958,2233,3169,3533,74,449,2862,4003,5801,3817,8514,8492,133,10225,4953,955,536,204,8
2015,4,A,골목상권,1000962,양재대로72길,CS100010,커피-음료,609516745,97332,70,30,13,15,14,15,14,14,15,0,8,31,25,27,9,38,62,4,31,25,22,13,4,438478636,171038109,74330828,86962269,88442281,95226681,93516577,89515845,81522264,552025,58277717,173988899,146744243,161721458,68232403,223573741,322395936,12491704,146886513,137247484,140734749,81346315,27262923,68730,28602,12877,13747,13827,14334,13945,14744,13858,66,12830,27143,25992,23297,8004,37194,52361,2599,29322,22777,20444,10729,3693,6
2015,4,D,발달상권,1001110,잠실역,CS100010,커피-음료,1778533928,244895,78,22,14,16,14,20,14,12,10,0,20,32,25,19,4,46,55,2,34,31,20,10,3,1350605225,427928703,252339261,285312048,264727248,292776455,255450213,230511964,197416739,20255,273935216,576276667,473380026,361768906,93152858,740678043,797010655,21323589,458273636,484209427,347350159,172638201,53893697,191444,53451,37203,40606,37398,40528,35709,28464,24987,3,48222,77048,62412,46307,10903,104291,115736,3277,69618,67528,50872,22025,6701,23
2015,4,A,골목상권,1000584,등촌로13길,CS100010,커피-음료,13460907,1822,63,37,14,10,13,14,12,15,22,0,8,24,29,27,13,43,57,2,36,38,16,7,2,8437658,5023249,1903176,1313978,1720064,1840810,1659630,2166892,2856357,0,1033448,3096007,4150159,3346305,1834988,5378131,7354407,161601,4303442,4903683,2240533,838365,284917,1164,658,265,182,234,256,227,275,383,0,145,440,529,478,230,754,986,29,607,668,282,120,37,1
2015,4,D,발달상권,1001238,서울 동대문구 청량리역,CS100010,커피-음료,2652170584,364126,75,25,13,16,14,16,16,14,11,0,16,26,25,23,9,49,51,3,32,26,17,13,11,1633112327,1019058257,264439155,290531010,297275748,374821336,406045078,534904221,484154036,2609668,183630188,572298424,827339310,852757946,213535048,920623775,1594920158,62794460,992739458,727798417,395710550,236025793,100475258,226433,137693,38505,40823,41505,50144,55456,71942,65751,271,40519,76843,107467,112779,26247,123832,230508,9890,148567,99480,53733,30680,11992,22
2015,4,D,발달상권,1001123,학동사거리_1,CS100010,커피-음료,1758485900,186661,72,28,12,14,14,15,18,12,16,2,14,32,27,18,7,42,59,1,31,41,17,7,3,1386142726,372343174,247265268,278847596,276670016,298356684,285003162,192295531,180047643,44696086,208127972,596484005,406591904,336086202,166499731,601171100,757929339,7237451,369705436,577998492,253489130,97944747,52725188,148049,38612,27453,30387,29768,32176,28265,19974,18638,4467,28005,63378,42993,34080,13738,67830,88262,1059,49514,64598,26430,10012,4488,16
2015,4,A,골목상권,1000056,두텁바위로1길,CS100010,커피-음료,112388563,15886,88,12,19,18,16,18,18,12,0,0,16,39,31,13,1,52,48,1,34,35,18,10,2,101582798,10805765,20604511,17951829,17495287,23355373,22175798,10805765,0,0,18814200,51536938,29153508,12189809,694108,53865371,43698455,224544,25490657,43281525,19258075,8410603,898423,14370,1516,3011,2844,2616,2977,2922,1516,0,0,2928,6212,4929,1729,88,7738,6774,77,5198,5559,2472,1079,129,1
2015,4,A,골목상권,1000652,중앙로15길,CS100010,커피-음료,31684714,3897,73,27,13,15,12,17,15,16,12,0,5,27,29,33,6,36,64,2,24,29,30,12,3,23026989,8657725,4179006,5096620,3653635,5015475,5082253,4754446,3903279,0,1784018,9159357,8439368,10171112,2130859,10775646,20042442,674157,6150395,8132078,10688966,4403836,768656,2802,1095,507,569,465,667,594,607,488,0,201,1060,1102,1282,252,1352,2489,101,980,1044,1148,471,96,6
2015,4,A,골목상권,1000072,장문로45길,CS100010,커피-음료,4123089,1008,56,44,0,14,13,13,17,19,25,0,0,0,26,44,30,73,27,0,23,63,7,4,4,2303170,1819919,0,554496,478508,470444,799722,714265,1105654,0,0,0,1055908,1987695,1079486,2712094,1410995,15176,1096774,2184226,444046,190139,192728,581,427,0,144,133,129,175,194,233,0,0,0,261,436,311,739,269,4,227,636,64,39,38,1
2015,4,D,발달상권,1001095,강남구 논현역_2,CS100010,커피-음료,2382359281,327038,79,21,16,16,16,17,15,12,9,8,13,25,20,21,13,50,51,2,40,37,13,5,2,1751058680,631300601,321042833,345848972,350130950,372348087,361687838,357319971,273980630,212948879,251879906,475997100,439930691,582750547,418852158,1007579409,1108824736,32757178,887394739,751391641,268476537,126162388,50221704,243569,83469,45651,48023,48179,52258,49458,47099,36370,23523,47144,66682,62054,78601,49034,139335,162534,4870,133413,106193,36109,15293,6023,45
2015,4,A,골목상권,1000020,지봉로8길,CS100010,커피-음료,10945809,837,82,18,16,14,12,23,17,11,7,4,14,23,16,26,18,41,59,2,29,27,23,11,7,9225968,1719841,3283785,1292727,417810,2430993,1800653,961073,758768,2375427,373728,766375,599213,2996613,3834453,5912941,4788127,31506,2907947,1675730,2756126,3173579,156179,684,153,150,99,74,224,137,88,65,55,88,146,99,245,204,361,423,12,232,169,200,130,41,1
2015,4,A,골목상권,1000996,올림픽로78길,CS100010,커피-음료,57251886,6726,77,23,15,14,18,19,12,15,9,0,8,28,33,24,8,41,59,2,25,33,29,10,2,40620052,16631834,7910836,7453643,7634281,9692810,7928482,8648001,7983833,28068,6194852,14020745,14408348,14776390,7823483,23891691,26565361,888693,13445715,17878136,10603170,5570652,2070686,4807,1919,984,882,929,1105,907,1027,892,4,792,1625,1725,1737,843,2920,3215,130,1709,2302,1229,567,199,2
2015,4,A,골목상권,1000380,동일로192길,CS100010,커피-음료,490506379,71654,69,32,12,15,13,14,14,15,17,4,5,21,23,30,17,51,49,4,50,21,17,6,2,329879268,160627111,58165588,63995007,65481709,71203046,71033918,83080959,77546152,27855161,36567971,77223579,92849504,153166014,102844150,208982613,275857298,15493341,251005897,107722680,63564049,38478822,8575124,48492,23162,8984,9633,9733,10003,10139,11909,11253,4061,6241,11705,13716,22130,13801,30526,40837,2442,39854,14690,8400,4985,994,8
2015,4,A,골목상권,1000007,북촌로5길,CS100010,커피-음료,1840911161,169643,55,45,8,10,10,11,16,24,21,0,2,22,42,30,4,37,63,3,43,25,16,10,3,1032812052,808099109,164077273,181109490,179041301,202848943,305735045,460249430,347849679,0,38753755,440605847,768974447,540265274,52311838,589865592,1124672075,40413870,660562726,441338870,325316716,195605624,51299868,96802,72841,13485,18250,17773,20306,26988,40292,32549,0,5912,42941,70900,45888,4002,58513,106383,4819,69420,41754,28163,16394,4352,31
2015,4,D,발달상권,1001098,포스코사거리_1,CS100010,커피-음료,2076323395,281056,91,9,18,18,19,20,16,6,3,0,20,39,23,13,4,49,51,1,32,39,18,7,3,1862505532,213817863,379347634,378533412,385122837,395515021,323986628,125436120,88381743,1534912,375736168,793665117,442285625,346284973,116816600,731220188,847169528,9681635,451777449,657965670,310703708,106576972,41684285,250654,30402,50103,51364,51059,54026,44102,18027,12375,161,81702,93339,53536,41232,11086,104669,137500,1726,79498,96793,44228,15029,4904,31
2015,4,A,골목상권,1000676,시흥대로22길,CS100010,커피-음료,5509648,782,76,24,15,14,14,19,16,16,8,0,3,35,24,28,11,40,60,4,26,40,22,7,3,3916715,1592933,745359,837096,726282,847341,760637,994199,598734,0,119697,1927830,1050420,1632527,779174,1972913,3192738,151578,1107555,2131008,1206938,387263,181310,603,179,113,107,114,144,125,118,61,0,24,269,190,212,87,297,429,29,187,291,152,48,20,1
2015,4,A,골목상권,1000123,장터길,CS100010,커피-음료,68324501,7924,76,24,13,14,15,20,15,14,10,6,13,23,22,20,16,42,58,1,28,27,26,12,5,46833208,21491293,6924072,8552561,9593018,9734687,12028870,10986535,10504758,10495921,4583278,11224514,14100199,13926103,13994486,26643241,40025152,1090025,17083525,13832166,13460946,10788944,10412787,5425,2499,971,1080,1081,1223,1070,1308,1191,120,775,1761,2170,2152,946,3357,4411,215,2599,2382,1549,708,313,8
2015,4,A,골목상권,1000554,강서로15길,CS100010,커피-음료,19194268,3477,59,41,10,12,13,13,11,13,28,0,8,30,26,24,12,46,54,1,44,37,12,5,1,11064006,8130262,1538005,2073434,2505917,2526610,2420040,2461945,5668317,0,1095692,5934223,5151511,4791453,2221389,8198031,9889681,206412,7270987,6695206,2755785,1011885,147438,2043,1434,356,409,425,460,393,460,974,0,305,1024,901,844,403,1594,1847,36,1517,1299,409,160,20,3
2015,4,A,골목상권,1000433,통일로87길,CS100010,커피-음료,20603974,2777,70,30,16,15,13,14,12,16,15,10,5,30,26,21,9,45,55,2,24,27,24,18,5,15508701,5095273,2864909,3217189,3348507,3318425,2759671,2752164,2343109,2096178,1310347,5814208,5165837,4211196,2006208,9220488,9908639,299693,3888699,6332237,5024809,2901821,681867,2121,656,426,440,392,435,428,371,285,14,254,1053,786,631,39,898,1811,60,722,976,704,188,59,4
2015,4,A,골목상권,1000504,월드컵로8길,CS100010,커피-음료,328889798,37211,76,24,12,16,16,18,15,13,11,0,8,35,28,25,4,42,58,1,30,39,23,6,2,245946746,82943052,44372331,47970928,47023592,56325408,50254487,44976322,37966730,1546017,20707940,110382742,84089697,82882074,29281328,126178156,143528170,2439796,90318838,101130056,51520540,17972231,6324879,27924,9287,5268,5730,5401,5948,5577,4911,4376,120,3235,11987,9756,9238,2875,14968,17410,365,11901,11824,5867,1805,630,14
2015,4,D,발달상권,1001127,서울 영등포구 여의도역_1,CS100010,커피-음료,6760069485,739912,90,10,17,19,19,20,16,6,4,1,24,40,18,13,5,58,43,1,23,40,26,7,2,6156889894,603179591,1129197536,1264021295,1347335157,1319058413,1097277493,378199720,224979871,210569624,1077725892,2739771152,1171547855,915804402,644650560,2688026486,1865202815,26536481,921822625,1864333009,1242900745,383330869,114305573,669366,70546,129036,138042,137291,143849,121148,41483,29063,5609,175061,308654,131753,88456,30379,340056,259425,4762,140577,245940,152599,42764,12850,64
2015,4,A,골목상권,1000901,논현로28길,CS100010,커피-음료,239347082,25974,84,16,13,20,17,18,16,9,8,0,9,50,17,21,4,44,56,2,31,34,21,9,4,181654255,57692827,36182503,38465042,38336273,37650412,31020025,30993789,26699038,0,15895627,99735820,49849667,54369261,19496707,92257851,111574603,641213,47210453,71615563,51788625,21926931,10649678,20265,5709,3693,4472,4314,4182,3604,3039,2670,0,2618,11710,5275,4984,1387,9807,13425,93,6463,8521,5195,1962,1001,7
2015,4,A,골목상권,1000732,영신로9길,CS100010,커피-음료,69535869,13064,66,35,12,13,14,13,14,18,17,0,10,29,22,29,10,46,54,4,43,30,13,9,2,44246114,25289755,7986396,8179178,9273769,8993249,9813522,12922723,12367032,0,5879126,17392492,15301028,22166739,8796484,29896032,37683401,2548857,27995288,21235814,9489319,5093722,1216436,8369,4695,1557,1583,1734,1654,1841,2437,2258,0,1235,3478,2865,4035,1451,5679,7119,506,5642,3936,1571,917,226,4
2015,4,A,골목상권,1000627,구로동로28길,CS100010,커피-음료,894064,241,42,58,14,7,14,0,7,54,4,0,5,28,58,10,0,65,35,0,47,33,13,6,0,525127,368937,146990,86207,194163,0,97767,321279,47658,0,55556,329198,298131,211179,0,451735,419181,0,217988,403378,179308,70243,0,146,95,50,23,49,0,24,80,15,0,16,96,94,35,0,115,118,0,57,111,44,21,0,1
2015,4,D,발달상권,1001170,공덕역,CS100010,커피-음료,260186446,36646,86,14,18,15,16,21,17,10,4,1,12,27,25,19,17,60,40,1,26,31,23,17,2,212520936,47665510,39243048,45082672,40758759,47114726,40321731,30516350,17149160,1636864,38974243,84005972,43323328,59433439,32812600,95206033,121060646,2824901,67958102,71939140,40312211,26117886,7114443,29918,6728,5825,6238,5785,6391,5679,4140,2588,7,8612,11661,6848,7665,1853,13256,20590,526,11836,11957,5690,2870,978,7
2015,4,D,발달상권,1001019,포이사거리_1,CS100010,커피-음료,39657896,6564,74,26,15,14,15,16,15,12,14,0,23,26,19,23,9,41,60,3,32,36,18,8,2,29580430,10077466,5387030,5667831,5775466,6611269,6138834,4878279,5199187,0,6949845,11465753,7261587,9488209,4492502,15022968,19965778,983783,10387473,12205888,7339850,3242936,828814,4878,1686,943,946,960,1035,994,793,893,0,1506,1738,1228,1473,619,2409,3561,200,1935,2143,1095,477,121,2
2015,4,A,골목상권,1000112,송정4가길,CS100010,커피-음료,29732811,4929,83,17,15,17,17,17,17,10,7,0,18,34,21,20,7,39,61,1,38,37,17,5,3,25312401,4420410,4645196,4952539,5202293,5215202,5297171,2305062,2115348,0,4166306,11622408,6290362,5355318,2298417,11466667,15940718,151775,8971820,10486125,5892810,1338731,566123,4096,833,729,848,824,832,863,469,364,0,861,1703,1027,983,355,1879,2860,38,1767,1756,826,239,117,2
2015,4,A,골목상권,1000071,이태원로54길,CS100010,커피-음료,1194049776,72476,68,32,11,12,14,14,17,19,13,2,8,25,24,31,10,38,63,1,49,34,10,5,1,747503568,446546208,99085682,125182204,148798102,164451963,209985617,260035872,186510336,127549439,18418284,176118905,249584871,408479824,213898453,407454924,625575803,5640879,470983127,365788438,123072795,55601807,11943695,47463,25013,7405,8544,9754,9982,11778,14323,10690,1266,3209,15963,20820,23918,7300,23911,42596,517,33265,21695,6688,3623,727,21
2015,4,R,전통시장,1001460,관악신사시장,CS100010,커피-음료,923077,132,100,0,0,25,25,25,25,0,0,0,0,50,50,0,0,50,50,0,0,0,50,25,25,923077,0,0,65934,461539,131868,263736,0,0,0,0,197802,725275,0,0,593407,329670,0,0,0,197802,263736,461539,132,0,0,33,33,33,33,0,0,0,0,66,66,0,0,66,66,0,0,0,66,33,33,2
2015,4,A,골목상권,1000594,양천로26길,CS100010,커피-음료,59807599,8888,66,34,13,13,13,13,14,17,17,0,9,29,26,26,10,53,47,2,30,35,24,7,3,40062193,19745406,7655238,7742552,7998892,8155156,8510355,10100471,9644935,0,3966470,18713326,15147898,15195149,6784756,31046690,26919103,667238,15269308,20446387,15325390,4179254,2078219,5874,3014,1153,1183,1163,1146,1229,1485,1529,0,731,2554,2304,2355,944,4604,4139,133,2643,3045,2090,600,233,4
2015,4,D,발달상권,1001258,등나무근린공원 주변,CS100010,커피-음료,523001377,97944,67,33,12,12,12,15,15,22,11,0,7,27,34,27,6,32,68,3,30,33,25,8,1,348312333,174689044,60370781,62925156,63238606,78835832,82941958,117856344,56832700,0,34745415,142088094,179600668,131988910,34578290,165692443,357308934,14654282,145855495,181304188,135473461,40443059,5270892,65266,32678,11806,12181,12070,14275,14934,21757,10921,0,6918,26510,33101,25239,6176,30808,67136,2986,29645,31425,25100,7861,927,7
2015,4,R,전통시장,1001421,개봉중앙시장,CS100010,커피-음료,12032380,2444,62,38,12,14,11,14,12,18,20,0,7,27,31,32,3,40,60,0,42,38,13,5,2,7216988,4815392,1500061,1578533,1195300,1513233,1429861,2295063,2520329,0,681826,3560445,3808288,3556289,425532,4772320,7260060,36604,4764998,4631163,1725024,592782,281809,1530,914,299,328,273,333,297,429,485,0,161,671,763,768,81,989,1455,9,1018,930,308,122,57,1
2015,4,D,발달상권,1001015,서울 금천구 독산1동_1,CS100010,커피-음료,843899733,124880,74,26,18,14,14,15,14,15,11,1,13,34,23,22,8,48,52,2,33,38,18,7,2,623994689,219905044,107366485,117695185,123310725,141076711,134545583,121412886,98492158,1880108,101711183,250558930,218480261,203334724,67934527,328748210,425235711,15381174,280092963,257533742,132706540,53762965,14506541,92234,32646,17136,18029,18242,19861,18966,17954,14692,277,18935,35947,30786,28862,10073,50539,66224,2549,46073,38792,19658,7869,1829,22
2015,4,A,골목상권,1000936,학동로38길,CS100010,커피-음료,232355598,32982,91,9,19,19,18,19,16,4,5,0,24,43,20,12,2,52,48,0,31,40,19,7,2,209962741,22392857,38850554,48818631,39221491,46571373,36500692,12666286,9726571,133726,32932613,120177146,49058724,25897124,4156265,93817480,93254559,227005,53570980,75462371,40823129,12397610,4590949,30515,2467,6292,6964,5854,6792,4613,1582,885,21,6008,16387,6771,3493,302,12797,15255,49,9280,10928,5714,1459,625,7
