기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,술집점포수,유사업종점포수,개업율,개업점포수,폐업률,폐업점포수,프랜차이즈점포수
2017,3,A,골목상권,1000536,오목로23길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2017,3,D,발달상권,1001148,목동사거리,CS100009,호프-간이주점,6,6,0,0,0,0,0
2017,3,A,골목상권,1000847,고무래로8길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2017,3,A,골목상권,1000595,양천로49길,CS100009,호프-간이주점,4,5,0,0,0,0,1
2017,3,D,발달상권,1001228,서울 종로구 종로5가역_3,CS100009,호프-간이주점,16,20,10,2,10,2,4
2017,3,A,골목상권,1000850,남부순환로339길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000005,백석동길,CS100009,호프-간이주점,5,5,20,1,0,0,0
2017,3,D,발달상권,1001149,한남오거리,CS100009,호프-간이주점,23,25,4,1,8,2,2
2017,3,A,골목상권,1000824,양녕로6길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2017,3,A,골목상권,1000471,마포대로12길,CS100009,호프-간이주점,8,8,0,0,0,0,0
2017,3,A,골목상권,1000545,중앙로45길,CS100009,호프-간이주점,6,6,0,0,50,3,0
2017,3,D,발달상권,1001234,서울 종로구 경복궁역_1,CS100009,호프-간이주점,18,20,0,0,0,0,2
2017,3,A,골목상권,1000406,연서로29길,CS100009,호프-간이주점,8,9,11,1,11,1,1
2017,3,D,발달상권,1001251,서울 강북구 미아삼거리역_1,CS100009,호프-간이주점,43,52,4,2,10,5,9
2017,3,A,골목상권,1001003,천호대로162길,CS100009,호프-간이주점,5,8,0,0,0,0,3
2017,3,R,전통시장,1001271,동묘시장,CS100009,호프-간이주점,5,5,20,1,20,1,0
2017,3,A,골목상권,1000927,선릉로146길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2017,3,D,발달상권,1001154,용산 전자상가_4,CS100009,호프-간이주점,6,9,11,1,0,0,3
2017,3,A,골목상권,1000519,목동동로12길,CS100009,호프-간이주점,9,9,0,0,0,0,0
2017,3,A,골목상권,1000393,갈현로7길,CS100009,호프-간이주점,4,5,0,0,0,0,1
2017,3,R,전통시장,1001488,성내골목시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2017,3,A,골목상권,1000521,목동로19길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2017,3,R,전통시장,1001415,방신전통시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000961,양재대로71길,CS100009,호프-간이주점,14,16,0,0,6,1,2
2017,3,A,골목상권,1000121,용답29길,CS100009,호프-간이주점,12,14,0,0,7,1,2
2017,3,A,골목상권,1000476,망원로2길,CS100009,호프-간이주점,3,3,33,1,0,0,0
2017,3,A,골목상권,1000245,면목로49길,CS100009,호프-간이주점,15,16,6,1,0,0,1
2017,3,A,골목상권,1000968,고덕로10길,CS100009,호프-간이주점,7,10,0,0,0,0,3
2017,3,R,전통시장,1001482,고덕전통시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2017,3,R,전통시장,1001359,창동신창시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2017,3,A,골목상권,1000539,오목로5길,CS100009,호프-간이주점,11,11,0,0,9,1,0
2017,3,A,골목상권,1000267,돌곶이로8길,CS100009,호프-간이주점,0,1,0,0,0,0,1
2017,3,R,전통시장,1001449,남성사계시장,CS100009,호프-간이주점,13,14,0,0,0,0,1
2017,3,A,골목상권,1000793,난우길,CS100009,호프-간이주점,9,12,8,1,8,1,3
2017,3,A,골목상권,1000173,답십리로60길,CS100009,호프-간이주점,2,2,0,0,50,1,0
2017,3,A,골목상권,1000826,인헌길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2017,3,R,전통시장,1001439,대림중앙시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000865,사임당로17길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000825,은천로25길,CS100009,호프-간이주점,3,4,0,0,0,0,1
2017,3,R,전통시장,1001273,남대문시장,CS100009,호프-간이주점,4,4,0,0,25,1,0
2017,3,D,발달상권,1001091,삼성역_2,CS100009,호프-간이주점,3,4,0,0,0,0,1
2017,3,A,골목상권,1000392,갈현로41길,CS100009,호프-간이주점,2,3,0,0,33,1,1
2017,3,A,골목상권,1000662,독산로50길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2017,3,D,발달상권,1001235,서울 종로구 안국역_1,CS100009,호프-간이주점,9,9,0,0,0,0,0
2017,3,A,골목상권,1000444,신촌로37길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2017,3,A,골목상권,1000294,인촌로6길,CS100009,호프-간이주점,3,5,0,0,0,0,2
2017,3,A,골목상권,1000706,도신로62길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2017,3,D,발달상권,1001047,뱅뱅사거리_1,CS100009,호프-간이주점,4,5,20,1,0,0,1
2017,3,A,골목상권,1000746,만양로8길,CS100009,호프-간이주점,3,3,0,0,67,2,0
2017,3,A,골목상권,1000690,당산로38길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2017,3,A,골목상권,1000027,필운대로1길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000524,목동중앙로13나길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,A,골목상권,1000326,도봉로99길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2017,3,A,골목상권,1000682,시흥대로94길,CS100009,호프-간이주점,6,7,0,0,14,1,1
2017,3,D,발달상권,1001102,서울 강남구 학동역_1,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,D,발달상권,1001128,청담사거리_1,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,A,골목상권,1000287,오패산로3길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2017,3,R,전통시장,1001361,신도봉시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,A,골목상권,1000023,창신5길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,R,전통시장,1001339,정릉아리랑시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2017,3,R,전통시장,1001345,새석관시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,R,전통시장,1001319,청량리종합시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2017,3,A,골목상권,1000228,동일로100길,CS100009,호프-간이주점,0,0,0,0,0,1,0
2017,3,D,발달상권,1001215,서울 종로구 광화문역_1,CS100009,호프-간이주점,3,3,0,0,0,0,0
2017,3,A,골목상권,1000481,성미산로11길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,U,관광특구,1001496,강남 마이스 관광특구,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,A,골목상권,1000875,신반포로45길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000457,홍제내길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2017,3,R,전통시장,1001369,갈현시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,A,골목상권,1000468,동교로25길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000594,양천로26길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2017,3,A,골목상권,1000242,면목로33길,CS100009,호프-간이주점,5,7,0,0,0,0,2
2017,3,A,골목상권,1000191,왕산로32길,CS100009,호프-간이주점,10,10,0,0,0,0,0
2017,3,A,골목상권,1000234,동일로139길,CS100009,호프-간이주점,15,17,12,2,6,1,2
2017,3,A,골목상권,1000386,한글비석로22길,CS100009,호프-간이주점,28,32,3,1,3,1,4
2017,3,D,발달상권,1001139,서울 영등포구 영등포구청역,CS100009,호프-간이주점,48,57,4,2,2,1,9
2017,3,D,발달상권,1001131,청담역_2,CS100009,호프-간이주점,7,7,0,0,14,1,0
2017,3,D,발달상권,1001023,가산디지털단지역_2,CS100009,호프-간이주점,5,8,0,0,0,0,3
2017,3,R,전통시장,1001332,사가정시장,CS100009,호프-간이주점,19,21,5,1,10,2,2
2017,3,D,발달상권,1001179,강서구청,CS100009,호프-간이주점,102,119,6,7,5,6,17
2017,3,D,발달상권,1001263,서울 노원구 노원역_3,CS100009,호프-간이주점,43,61,5,3,3,2,18
2017,3,A,골목상권,1000134,긴고랑로7길,CS100009,호프-간이주점,17,18,6,1,11,2,1
2017,3,R,전통시장,1001340,정릉시장,CS100009,호프-간이주점,12,13,8,1,0,0,1
2017,3,A,골목상권,1000684,경인로77길,CS100009,호프-간이주점,11,11,9,1,0,0,0
2017,3,A,골목상권,1000193,왕산로43길,CS100009,호프-간이주점,6,6,0,0,17,1,0
2017,3,A,골목상권,1000371,방학로5길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2017,3,D,발달상권,1001127,서울 영등포구 여의도역_1,CS100009,호프-간이주점,46,52,4,2,6,3,6
2017,3,A,골목상권,1000631,구로동로7길,CS100009,호프-간이주점,10,10,10,1,10,1,0
2017,3,R,전통시장,1001349,방천골목시장,CS100009,호프-간이주점,23,28,4,1,11,3,5
2017,3,R,전통시장,1001355,강북종합시장,CS100009,호프-간이주점,9,9,11,1,0,0,0
2017,3,A,골목상권,1000360,도봉로114길,CS100009,호프-간이주점,17,21,5,1,14,3,4
2017,3,D,발달상권,1001205,동대문역사문화공원역,CS100009,호프-간이주점,22,25,0,0,0,0,3
2017,3,A,골목상권,1000568,개화동로25길,CS100009,호프-간이주점,7,8,0,0,25,2,1
2017,3,D,발달상권,1001076,구로역,CS100009,호프-간이주점,5,9,11,1,0,0,4
2017,3,A,골목상권,1000077,한강대로104길,CS100009,호프-간이주점,11,11,0,0,0,0,0
2017,3,A,골목상권,1000231,동일로123길,CS100009,호프-간이주점,14,16,0,0,6,1,2
2017,3,A,골목상권,1000153,아차산로55길,CS100009,호프-간이주점,6,11,9,1,18,2,5
2017,3,A,골목상권,1000997,올림픽로80길,CS100009,호프-간이주점,9,9,0,0,11,1,0
2017,3,A,골목상권,1000983,성내로5길,CS100009,호프-간이주점,6,8,13,1,0,0,2
2017,3,D,발달상권,1001035,매봉역,CS100009,호프-간이주점,22,22,0,0,5,1,0
2017,3,A,골목상권,1000966,풍성로25길,CS100009,호프-간이주점,10,10,0,0,0,0,0
2017,3,A,골목상권,1000509,곰달래로2길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2017,3,A,골목상권,1000185,사가정로23가길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2017,3,A,골목상권,1000937,학동로56길,CS100009,호프-간이주점,6,6,17,1,0,0,0
2017,3,A,골목상권,1000627,구로동로28길,CS100009,호프-간이주점,3,4,0,0,0,0,1
2017,3,D,발달상권,1001208,서울 중구 을지로3가역_2,CS100009,호프-간이주점,18,19,0,0,0,0,1
2017,3,A,골목상권,1000501,월드컵로25길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000175,답십리로64길,CS100009,호프-간이주점,8,10,0,0,10,1,2
2017,3,A,골목상권,1000190,약령시로17길,CS100009,호프-간이주점,17,17,6,1,6,1,0
2017,3,A,골목상권,1000319,덕릉로41길,CS100009,호프-간이주점,6,7,0,0,0,0,1
2017,3,A,골목상권,1000258,용마산로118길,CS100009,호프-간이주점,10,10,0,0,10,1,0
2017,3,A,골목상권,1000336,솔매로45길,CS100009,호프-간이주점,5,5,20,1,0,0,0
2017,3,D,발달상권,1001261,서울 노원구 노원역_1,CS100009,호프-간이주점,11,11,0,0,18,2,0
2017,3,A,골목상권,1000425,증산로21길,CS100009,호프-간이주점,5,5,20,1,0,0,0
2017,3,A,골목상권,1000487,숭문길,CS100009,호프-간이주점,3,4,0,0,25,1,1
2017,3,A,골목상권,1000178,답십리로72길,CS100009,호프-간이주점,3,5,0,0,0,0,2
2017,3,A,골목상권,1000882,효령로34길,CS100009,호프-간이주점,2,2,0,0,50,1,0
2017,3,A,골목상권,1000575,공항대로42길,CS100009,호프-간이주점,3,3,33,1,0,0,0
2017,3,A,골목상권,1000210,천호대로17길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,R,전통시장,1001287,신흥시장,CS100009,호프-간이주점,3,3,67,2,0,0,0
2017,3,A,골목상권,1000158,자양로11길,CS100009,호프-간이주점,10,10,0,0,10,1,0
2017,3,A,골목상권,1000985,암사길,CS100009,호프-간이주점,9,10,10,1,10,1,1
2017,3,A,골목상권,1000478,모래내로7길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2017,3,A,골목상권,1000621,고척로21나길,CS100009,호프-간이주점,10,10,20,2,10,1,0
2017,3,A,골목상권,1000999,진황도로27길,CS100009,호프-간이주점,10,10,0,0,0,0,0
2017,3,A,골목상권,1000516,남부순환로79길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2017,3,A,골목상권,1000373,삼양로144길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2017,3,A,골목상권,1000900,논현로26길,CS100009,호프-간이주점,2,2,0,0,100,2,0
2017,3,A,골목상권,1000768,신대방길,CS100009,호프-간이주점,11,11,0,0,0,0,0
2017,3,R,전통시장,1001336,우림골목시장,CS100009,호프-간이주점,10,12,0,0,0,0,2
2017,3,A,골목상권,1000241,면목로21길,CS100009,호프-간이주점,4,4,25,1,0,0,0
2017,3,D,발달상권,1001188,장충동 족발거리,CS100009,호프-간이주점,8,8,0,0,25,2,0
2017,3,A,골목상권,1000700,도림로147길,CS100009,호프-간이주점,3,3,0,0,33,1,0
2017,3,R,전통시장,1001316,서울약령시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2017,3,A,골목상권,1000262,돌곶이로14길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2017,3,D,발달상권,1001043,동작구 총신대입구역_2,CS100009,호프-간이주점,3,3,0,0,33,1,0
2017,3,D,발달상권,1001233,서울 종로구 종로3가역_3,CS100009,호프-간이주점,9,10,0,0,0,0,1
2017,3,A,골목상권,1000226,공릉로2길,CS100009,호프-간이주점,5,6,0,0,0,0,1
2017,3,A,골목상권,1000485,성지3길,CS100009,호프-간이주점,6,6,17,1,0,0,0
2017,3,D,발달상권,1001168,남영역,CS100009,호프-간이주점,15,19,0,0,5,1,4
2017,3,A,골목상권,1000321,도봉로18길,CS100009,호프-간이주점,2,2,0,0,50,1,0
2017,3,R,전통시장,1001452,중부시장,CS100009,호프-간이주점,4,4,0,0,0,0,0
2017,3,A,골목상권,1000868,사평대로57길,CS100009,호프-간이주점,0,0,0,0,0,1,0
2017,3,A,골목상권,1000794,난향길,CS100009,호프-간이주점,1,2,100,2,100,2,1
2017,3,A,골목상권,1000239,망우로68길,CS100009,호프-간이주점,5,6,0,0,17,1,1
2017,3,A,골목상권,1000215,한천로33길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2017,3,A,골목상권,1000055,대사관로34길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2017,3,A,골목상권,1000855,동광로39길,CS100009,호프-간이주점,4,5,0,0,0,0,1
2017,3,A,골목상권,1000948,백제고분로34길,CS100009,호프-간이주점,5,6,0,0,17,1,1
2017,3,A,골목상권,1000227,답십리로75길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2017,3,A,골목상권,1000105,서울숲2길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,A,골목상권,1000074,청파로47나길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000873,서초대로64길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000675,시흥대로153길,CS100009,호프-간이주점,0,1,0,0,0,0,1
2017,3,A,골목상권,1000919,삼성로57길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,A,골목상권,1000929,압구정로2길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2017,3,D,발달상권,1001176,서울 중구 약수역_1,CS100009,호프-간이주점,4,4,0,0,0,0,0
2017,3,A,골목상권,1000370,방학로15길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,A,골목상권,1000345,인수봉로79길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000291,개운사길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2017,3,A,골목상권,1000285,안암로5길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,R,전통시장,1001282,약수시장,CS100009,호프-간이주점,5,5,0,0,20,1,0
2017,3,A,골목상권,1000687,국회대로56길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2017,3,R,전통시장,1001446,성대시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2017,3,A,골목상권,1000426,증산로5길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,D,발달상권,1001070,은마아파트입구사거리_4,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,D,발달상권,1001021,가산디지털단지역_1,CS100009,호프-간이주점,1,2,0,0,0,0,1
2017,3,A,골목상권,1000722,여의대방로35길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2017,3,A,골목상권,1000862,방배로18길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,A,골목상권,1000811,봉천로13길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,R,전통시장,1001431,영등포청과시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2017,3,R,전통시장,1001378,아현가구거리상점가,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,A,골목상권,1000484,성산로4길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,R,전통시장,1001265,광장시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2017,3,A,골목상권,1000809,법원단지길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2017,3,A,골목상권,1000613,개봉로20길,CS100009,호프-간이주점,7,8,13,1,0,0,1
2017,3,A,골목상권,1000363,도봉로152가길,CS100009,호프-간이주점,12,12,0,0,0,0,0
2017,3,D,발달상권,1001016,서울 관악구 대학동_1,CS100009,호프-간이주점,18,23,0,0,9,2,5
2017,3,U,관광특구,1001495,잠실 관광특구,CS100009,호프-간이주점,71,80,4,3,4,3,9
2017,3,A,골목상권,1000817,신림로28길,CS100009,호프-간이주점,8,8,38,3,25,2,0
2017,3,D,발달상권,1001136,오목교역,CS100009,호프-간이주점,21,33,3,1,9,3,12
2017,3,D,발달상권,1001025,서울 관악구 서울대입구역_1,CS100009,호프-간이주점,58,68,2,1,7,5,10
2017,3,D,발달상권,1001150,서울 용산구 이태원역,CS100009,호프-간이주점,79,82,9,7,5,4,3
2017,3,A,골목상권,1000791,난곡로34길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2017,3,D,발달상권,1001045,동작구 총신대입구역_1,CS100009,호프-간이주점,62,74,7,5,8,6,12
2017,3,R,전통시장,1001470,강남시장_강남,CS100009,호프-간이주점,4,4,0,0,0,0,0
2017,3,A,골목상권,1000723,여의대방로39길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2017,3,R,전통시장,1001392,동진시장,CS100009,호프-간이주점,6,6,0,0,17,1,0
2017,3,A,골목상권,1000292,인촌로24길,CS100009,호프-간이주점,41,48,2,1,10,5,7
2017,3,D,발달상권,1001095,강남구 논현역_2,CS100009,호프-간이주점,65,77,4,3,9,7,12
2017,3,A,골목상권,1000284,아리랑로4길,CS100009,호프-간이주점,7,7,14,1,14,1,0
2017,3,A,골목상권,1000054,녹사평대로46길,CS100009,호프-간이주점,8,9,11,1,11,1,1
2017,3,A,골목상권,1000451,충정로4길,CS100009,호프-간이주점,4,4,25,1,0,0,0
2017,3,D,발달상권,1001198,서울 강서구 송정역,CS100009,호프-간이주점,46,52,8,4,6,3,6
2017,3,A,골목상권,1000432,통일로78길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2017,3,D,발달상권,1001120,도산공원사거리_1,CS100009,호프-간이주점,15,16,25,4,19,3,1
2017,3,A,골목상권,1000638,구로중앙로8길,CS100009,호프-간이주점,14,17,12,2,6,1,3
2017,3,D,발달상권,1001181,서울 광진구 군자역,CS100009,호프-간이주점,41,49,6,3,8,4,8
2017,3,D,발달상권,1001171,서울 마포구 공덕역_2,CS100009,호프-간이주점,3,3,0,0,0,0,0
2017,3,A,골목상권,1000943,백제고분로21길,CS100009,호프-간이주점,11,14,14,2,21,3,3
2017,3,D,발달상권,1001189,서울 중구 명동역,CS100009,호프-간이주점,11,11,9,1,0,0,0
2017,3,A,골목상권,1000779,흑석로9길,CS100009,호프-간이주점,18,19,11,2,5,1,1
2017,3,A,골목상권,1000954,삼전로13길,CS100009,호프-간이주점,16,18,6,1,11,2,2
2017,3,A,골목상권,1000775,장승배기로10길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2017,3,A,골목상권,1000905,도산대로15길,CS100009,호프-간이주점,5,6,0,0,0,0,1
2017,3,R,전통시장,1001267,종로신진시장,CS100009,호프-간이주점,13,13,0,0,8,1,0
2017,3,D,발달상권,1001259,서울 강북구 수유역_3,CS100009,호프-간이주점,16,17,6,1,6,1,1
2017,3,A,골목상권,1000103,상원12길,CS100009,호프-간이주점,5,5,20,1,0,0,0
2017,3,A,골목상권,1000584,등촌로13길,CS100009,호프-간이주점,6,6,17,1,17,1,0
2017,3,A,골목상권,1000440,세검정로1길,CS100009,호프-간이주점,14,14,14,2,7,1,0
2017,3,A,골목상권,1000150,면목로17길,CS100009,호프-간이주점,17,17,0,0,0,0,0
2017,3,A,골목상권,1000465,독막로8길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2017,3,A,골목상권,1000075,청파로71길,CS100009,호프-간이주점,4,4,25,1,25,1,0
2017,3,A,골목상권,1000781,관악로14길,CS100009,호프-간이주점,6,7,0,0,29,2,1
2017,3,R,전통시장,1001270,창신골목시장,CS100009,호프-간이주점,5,5,0,0,0,0,0
